pop,county,state
55869.0,Autauga,Alabama
223234.0,Baldwin,Alabama
24686.0,Barbour,Alabama
22394.0,Bibb,Alabama
57826.0,Blount,Alabama
10101.0,Bullock,Alabama
19448.0,Butler,Alabama
113605.0,Calhoun,Alabama
33254.0,Chambers,Alabama
26196.0,Cherokee,Alabama
44428.0,Chilton,Alabama
12589.0,Choctaw,Alabama
23622.0,Clarke,Alabama
13235.0,Clay,Alabama
14910.0,Cleburne,Alabama
52342.0,Coffee,Alabama
55241.0,Colbert,Alabama
12067.0,Conecuh,Alabama
10663.0,Coosa,Alabama
37049.0,Covington,Alabama
13772.0,Crenshaw,Alabama
83768.0,Cullman,Alabama
49172.0,Dale,Alabama
37196.0,Dallas,Alabama
71513.0,DeKalb,Alabama
81209.0,Elmore,Alabama
36633.0,Escambia,Alabama
102268.0,Etowah,Alabama
16302.0,Fayette,Alabama
31362.0,Franklin,Alabama
26271.0,Geneva,Alabama
8111.0,Greene,Alabama
14651.0,Hale,Alabama
17205.0,Henry,Alabama
105882.0,Houston,Alabama
51626.0,Jackson,Alabama
658573.0,Jefferson,Alabama
13805.0,Lamar,Alabama
92729.0,Lauderdale,Alabama
32924.0,Lawrence,Alabama
164542.0,Lee,Alabama
98915.0,Limestone,Alabama
9726.0,Lowndes,Alabama
18068.0,Macon,Alabama
372909.0,Madison,Alabama
18863.0,Marengo,Alabama
29709.0,Marion,Alabama
96774.0,Marshall,Alabama
413210.0,Mobile,Alabama
20733.0,Monroe,Alabama
226486.0,Montgomery,Alabama
119679.0,Morgan,Alabama
8923.0,Perry,Alabama
19930.0,Pickens,Alabama
33114.0,Pike,Alabama
22722.0,Randolph,Alabama
57961.0,Russell,Alabama
89512.0,St Clair,Alabama
217702.0,Shelby,Alabama
12427.0,Sumter,Alabama
79978.0,Talladega,Alabama
40367.0,Tallapoosa,Alabama
209355.0,Tuscaloosa,Alabama
63521.0,Walker,Alabama
16326.0,Washington,Alabama
10373.0,Wilcox,Alabama
23629.0,Winston,Alabama
71887.0,Apache,Arizona
125922.0,Cochise,Arizona
143476.0,Coconino,Arizona
54018.0,Gila,Arizona
38837.0,Graham,Arizona
9498.0,Greenlee,Arizona
21108.0,La Paz,Arizona
4485414.0,Maricopa,Arizona
212181.0,Mohave,Arizona
110924.0,Navajo,Arizona
1047279.0,Pima,Arizona
462789.0,Pinal,Arizona
46498.0,Santa Cruz,Arizona
235099.0,Yavapai,Arizona
213787.0,Yuma,Arizona
17486.0,Arkansas,Arkansas
19657.0,Ashley,Arkansas
41932.0,Baxter,Arkansas
279141.0,Benton,Arkansas
37432.0,Boone,Arkansas
10763.0,Bradley,Arkansas
5189.0,Calhoun,Arkansas
28380.0,Carroll,Arkansas
10118.0,Chicot,Arkansas
22320.0,Clark,Arkansas
14551.0,Clay,Arkansas
24919.0,Cleburne,Arkansas
7956.0,Cleveland,Arkansas
23457.0,Columbia,Arkansas
20846.0,Conway,Arkansas
110332.0,Craighead,Arkansas
63257.0,Crawford,Arkansas
47955.0,Crittenden,Arkansas
16419.0,Cross,Arkansas
7009.0,Dallas,Arkansas
11361.0,Desha,Arkansas
18219.0,Drew,Arkansas
126007.0,Faulkner,Arkansas
17715.0,Franklin,Arkansas
12477.0,Fulton,Arkansas
99386.0,Garland,Arkansas
18265.0,Grant,Arkansas
45325.0,Greene,Arkansas
21532.0,Hempstead,Arkansas
33771.0,Hot Spring,Arkansas
13202.0,Howard,Arkansas
37825.0,Independence,Arkansas
13629.0,Izard,Arkansas
16719.0,Jackson,Arkansas
66824.0,Jefferson,Arkansas
26578.0,Johnson,Arkansas
6624.0,Lafayette,Arkansas
16406.0,Lawrence,Arkansas
8857.0,Lee,Arkansas
13024.0,Lincoln,Arkansas
12259.0,Little River,Arkansas
21466.0,Logan,Arkansas
73309.0,Lonoke,Arkansas
16576.0,Madison,Arkansas
16694.0,Marion,Arkansas
43257.0,Miller,Arkansas
40651.0,Mississippi,Arkansas
6701.0,Monroe,Arkansas
8986.0,Montgomery,Arkansas
8252.0,Nevada,Arkansas
7753.0,Newton,Arkansas
23382.0,Ouachita,Arkansas
10455.0,Perry,Arkansas
17782.0,Phillips,Arkansas
10718.0,Pike,Arkansas
23528.0,Poinsett,Arkansas
19964.0,Polk,Arkansas
64072.0,Pope,Arkansas
8062.0,Prairie,Arkansas
391911.0,Pulaski,Arkansas
17958.0,Randolph,Arkansas
24994.0,St Francis,Arkansas
122437.0,Saline,Arkansas
10281.0,Scott,Arkansas
7881.0,Searcy,Arkansas
127827.0,Sebastian,Arkansas
17007.0,Sevier,Arkansas
17442.0,Sharp,Arkansas
12506.0,Stone,Arkansas
38682.0,Union,Arkansas
16545.0,Van Buren,Arkansas
239187.0,Washington,Arkansas
78753.0,White,Arkansas
6320.0,Woodruff,Arkansas
21341.0,Yell,Arkansas
1671329.0,Alameda,California
1129.0,Alpine,California
39752.0,Amador,California
219186.0,Butte,California
45905.0,Calaveras,California
21547.0,Colusa,California
1153526.0,Contra Costa,California
27812.0,Del Norte,California
192843.0,El Dorado,California
999101.0,Fresno,California
28393.0,Glenn,California
135558.0,Humboldt,California
181215.0,Imperial,California
18039.0,Inyo,California
900202.0,Kern,California
152940.0,Kings,California
64386.0,Lake,California
30573.0,Lassen,California
10039107.0,Los Angeles,California
157327.0,Madera,California
258826.0,Marin,California
17203.0,Mariposa,California
86749.0,Mendocino,California
277680.0,Merced,California
8841.0,Modoc,California
14444.0,Mono,California
434061.0,Monterey,California
137744.0,Napa,California
99755.0,Nevada,California
3175692.0,Orange,California
398329.0,Placer,California
18807.0,Plumas,California
2470546.0,Riverside,California
1552058.0,Sacramento,California
62808.0,San Benito,California
2180085.0,San Bernardino,California
3338330.0,San Diego,California
881549.0,San Francisco,California
762148.0,San Joaquin,California
283111.0,San Luis Obispo,California
766573.0,San Mateo,California
446499.0,Santa Barbara,California
1927852.0,Santa Clara,California
273213.0,Santa Cruz,California
180080.0,Shasta,California
3005.0,Sierra,California
43539.0,Siskiyou,California
447643.0,Solano,California
494336.0,Sonoma,California
550660.0,Stanislaus,California
96971.0,Sutter,California
65084.0,Tehama,California
12285.0,Trinity,California
466195.0,Tulare,California
54478.0,Tuolumne,California
846006.0,Ventura,California
220500.0,Yolo,California
78668.0,Yuba,California
517421.0,Adams,Colorado
16233.0,Alamosa,Colorado
656590.0,Arapahoe,Colorado
14029.0,Archuleta,Colorado
3581.0,Baca,Colorado
5577.0,Bent,Colorado
326196.0,Boulder,Colorado
70465.0,Broomfield,Colorado
20356.0,Chaffee,Colorado
1831.0,Cheyenne,Colorado
9700.0,Clear Creek,Colorado
8205.0,Conejos,Colorado
3887.0,Costilla,Colorado
6061.0,Crowley,Colorado
5068.0,Custer,Colorado
31162.0,Delta,Colorado
727211.0,Denver,Colorado
2055.0,Dolores,Colorado
351154.0,Douglas,Colorado
55127.0,Eagle,Colorado
26729.0,Elbert,Colorado
720403.0,El Paso,Colorado
47839.0,Fremont,Colorado
60061.0,Garfield,Colorado
6243.0,Gilpin,Colorado
15734.0,Grand,Colorado
17462.0,Gunnison,Colorado
820.0,Hinsdale,Colorado
6897.0,Huerfano,Colorado
1392.0,Jackson,Colorado
582881.0,Jefferson,Colorado
1406.0,Kiowa,Colorado
7097.0,Kit Carson,Colorado
8127.0,Lake,Colorado
56221.0,La Plata,Colorado
356899.0,Larimer,Colorado
14506.0,Las Animas,Colorado
5701.0,Lincoln,Colorado
22409.0,Logan,Colorado
154210.0,Mesa,Colorado
769.0,Mineral,Colorado
13283.0,Moffat,Colorado
26183.0,Montezuma,Colorado
42758.0,Montrose,Colorado
29068.0,Morgan,Colorado
18278.0,Otero,Colorado
4952.0,Ouray,Colorado
18845.0,Park,Colorado
4265.0,Phillips,Colorado
17767.0,Pitkin,Colorado
12172.0,Prowers,Colorado
168424.0,Pueblo,Colorado
6324.0,Rio Blanco,Colorado
11267.0,Rio Grande,Colorado
25638.0,Routt,Colorado
6824.0,Saguache,Colorado
728.0,San Juan,Colorado
8179.0,San Miguel,Colorado
2248.0,Sedgwick,Colorado
31011.0,Summit,Colorado
25388.0,Teller,Colorado
4908.0,Washington,Colorado
324492.0,Weld,Colorado
10019.0,Yuma,Colorado
943332.0,Fairfield,Connecticut
891720.0,Hartford,Connecticut
180333.0,Litchfield,Connecticut
162436.0,Middlesex,Connecticut
854757.0,New Haven,Connecticut
265206.0,New London,Connecticut
150721.0,Tolland,Connecticut
116782.0,Windham,Connecticut
180786.0,Kent,Delaware
558753.0,New Castle,Delaware
234225.0,Sussex,Delaware
269043.0,Alachua,Florida
29210.0,Baker,Florida
174705.0,Bay,Florida
28201.0,Bradford,Florida
601942.0,Brevard,Florida
1952778.0,Broward,Florida
14105.0,Calhoun,Florida
188910.0,Charlotte,Florida
149657.0,Citrus,Florida
219252.0,Clay,Florida
384902.0,Collier,Florida
71686.0,Columbia,Florida
38001.0,DeSoto,Florida
16826.0,Dixie,Florida
957755.0,Duval,Florida
318316.0,Escambia,Florida
115081.0,Flagler,Florida
12125.0,Franklin,Florida
45660.0,Gadsden,Florida
18582.0,Gilchrist,Florida
13811.0,Glades,Florida
13639.0,Gulf,Florida
14428.0,Hamilton,Florida
26937.0,Hardee,Florida
42022.0,Hendry,Florida
193920.0,Hernando,Florida
106221.0,Highlands,Florida
1471968.0,Hillsborough,Florida
19617.0,Holmes,Florida
159923.0,Indian River,Florida
46414.0,Jackson,Florida
14246.0,Jefferson,Florida
8422.0,Lafayette,Florida
367118.0,Lake,Florida
770577.0,Lee,Florida
293582.0,Leon,Florida
41503.0,Levy,Florida
8354.0,Liberty,Florida
18493.0,Madison,Florida
403253.0,Manatee,Florida
365579.0,Marion,Florida
161000.0,Martin,Florida
2716940.0,Miami-Dade,Florida
74228.0,Monroe,Florida
88625.0,Nassau,Florida
210738.0,Okaloosa,Florida
42168.0,Okeechobee,Florida
1393452.0,Orange,Florida
375751.0,Osceola,Florida
1496770.0,Palm Beach,Florida
553947.0,Pasco,Florida
974996.0,Pinellas,Florida
724777.0,Polk,Florida
74521.0,Putnam,Florida
264672.0,St Johns,Florida
328297.0,St Lucie,Florida
184313.0,Santa Rosa,Florida
433742.0,Sarasota,Florida
471826.0,Seminole,Florida
132420.0,Sumter,Florida
44417.0,Suwannee,Florida
21569.0,Taylor,Florida
15237.0,Union,Florida
553284.0,Volusia,Florida
33739.0,Wakulla,Florida
74071.0,Walton,Florida
25473.0,Washington,Florida
18386.0,Appling,Georgia
8165.0,Atkinson,Georgia
11164.0,Bacon,Georgia
3038.0,Baker,Georgia
44890.0,Baldwin,Georgia
19234.0,Banks,Georgia
83240.0,Barrow,Georgia
107738.0,Bartow,Georgia
16700.0,Ben Hill,Georgia
19397.0,Berrien,Georgia
153159.0,Bibb,Georgia
12873.0,Bleckley,Georgia
19109.0,Brantley,Georgia
15457.0,Brooks,Georgia
39627.0,Bryan,Georgia
79608.0,Bulloch,Georgia
22383.0,Burke,Georgia
24936.0,Butts,Georgia
6189.0,Calhoun,Georgia
54666.0,Camden,Georgia
10803.0,Candler,Georgia
119992.0,Carroll,Georgia
67580.0,Catoosa,Georgia
13392.0,Charlton,Georgia
289430.0,Chatham,Georgia
10907.0,Chattahoochee,Georgia
24789.0,Chattooga,Georgia
258773.0,Cherokee,Georgia
128331.0,Clarke,Georgia
2834.0,Clay,Georgia
292256.0,Clayton,Georgia
6618.0,Clinch,Georgia
760141.0,Cobb,Georgia
43273.0,Coffee,Georgia
45600.0,Colquitt,Georgia
156714.0,Columbia,Georgia
17270.0,Cook,Georgia
148509.0,Coweta,Georgia
12404.0,Crawford,Georgia
22372.0,Crisp,Georgia
16116.0,Dade,Georgia
26108.0,Dawson,Georgia
26404.0,Decatur,Georgia
759297.0,DeKalb,Georgia
20605.0,Dodge,Georgia
13390.0,Dooly,Georgia
87956.0,Dougherty,Georgia
146343.0,Douglas,Georgia
10190.0,Early,Georgia
4006.0,Echols,Georgia
64296.0,Effingham,Georgia
19194.0,Elbert,Georgia
22646.0,Emanuel,Georgia
10654.0,Evans,Georgia
26188.0,Fannin,Georgia
114421.0,Fayette,Georgia
98498.0,Floyd,Georgia
244252.0,Forsyth,Georgia
23349.0,Franklin,Georgia
1063937.0,Fulton,Georgia
31369.0,Gilmer,Georgia
2971.0,Glascock,Georgia
85292.0,Glynn,Georgia
57963.0,Gordon,Georgia
24633.0,Grady,Georgia
18324.0,Greene,Georgia
936250.0,Gwinnett,Georgia
45328.0,Habersham,Georgia
204441.0,Hall,Georgia
8457.0,Hancock,Georgia
29792.0,Haralson,Georgia
35236.0,Harris,Georgia
26205.0,Hart,Georgia
11923.0,Heard,Georgia
234561.0,Henry,Georgia
157863.0,Houston,Georgia
9416.0,Irwin,Georgia
72977.0,Jackson,Georgia
14219.0,Jasper,Georgia
15115.0,Jeff Davis,Georgia
15362.0,Jefferson,Georgia
8676.0,Jenkins,Georgia
9643.0,Johnson,Georgia
28735.0,Jones,Georgia
19077.0,Lamar,Georgia
10423.0,Lanier,Georgia
47546.0,Laurens,Georgia
29992.0,Lee,Georgia
61435.0,Liberty,Georgia
7921.0,Lincoln,Georgia
19559.0,Long,Georgia
117406.0,Lowndes,Georgia
33610.0,Lumpkin,Georgia
21312.0,McDuffie,Georgia
14378.0,McIntosh,Georgia
12947.0,Macon,Georgia
29880.0,Madison,Georgia
8359.0,Marion,Georgia
21167.0,Meriwether,Georgia
5718.0,Miller,Georgia
21863.0,Mitchell,Georgia
27578.0,Monroe,Georgia
9172.0,Montgomery,Georgia
19276.0,Morgan,Georgia
40096.0,Murray,Georgia
195769.0,Muscogee,Georgia
111744.0,Newton,Georgia
40280.0,Oconee,Georgia
15259.0,Oglethorpe,Georgia
168667.0,Paulding,Georgia
27546.0,Peach,Georgia
32591.0,Pickens,Georgia
19465.0,Pierce,Georgia
18962.0,Pike,Georgia
42613.0,Polk,Georgia
11137.0,Pulaski,Georgia
22119.0,Putnam,Georgia
2299.0,Quitman,Georgia
17137.0,Rabun,Georgia
6778.0,Randolph,Georgia
202518.0,Richmond,Georgia
90896.0,Rockdale,Georgia
5257.0,Schley,Georgia
13966.0,Screven,Georgia
8090.0,Seminole,Georgia
66703.0,Spalding,Georgia
25925.0,Stephens,Georgia
